product,depth_ticks,alpha,final_pnl,mean_increment,vol_increment,sharpe_empirical,portfolio_value_vol,inventory_final
TOMATOES,-0.8571428571428572,0.28,9016.0,0.4508,4.995285713550326,0.09024508823932725,2610.2061705545634,-3.0
TOMATOES,-0.8571428571428572,0.3,9016.0,0.4508,4.995285713550326,0.09024508823932725,2610.2061705545634,-3.0
TOMATOES,-0.8571428571428572,0.32,9016.0,0.4508,4.995285713550326,0.09024508823932725,2610.2061705545634,-3.0
TOMATOES,-0.8571428571428572,0.34,8514.0,0.4257,4.909616024700913,0.08670739175085145,2460.68794746867,-3.0
TOMATOES,-0.8571428571428572,0.36,7213.0,0.36065,4.284402709538402,0.08417742785874957,2068.7792059448725,-1.0
TOMATOES,-0.8571428571428572,0.38,7213.0,0.36065,4.284402709538402,0.08417742785874957,2068.7792059448725,-1.0
TOMATOES,-0.8571428571428572,0.4,7213.0,0.36065,4.284402709538402,0.08417742785874957,2068.7792059448725,-1.0
TOMATOES,-0.8571428571428572,0.42,7033.0,0.35165,4.252777595583856,0.08268713613548903,2020.4181667098917,-1.0
TOMATOES,-0.8571428571428572,0.44,7033.0,0.35165,4.252777595583856,0.08268713613548903,2020.4181667098917,-1.0
TOMATOES,-0.8571428571428572,0.46,7033.0,0.35165,4.252777595583856,0.08268713613548903,2020.4181667098917,-1.0
TOMATOES,-0.8571428571428572,0.48,7033.0,0.35165,4.252777595583856,0.08268713613548903,2020.4181667098917,-1.0
TOMATOES,-0.8571428571428572,0.5,7033.0,0.35165,4.252777595583856,0.08268713613548903,2020.4181667098917,-1.0
TOMATOES,-0.8571428571428572,0.52,7033.0,0.35165,4.252777595583856,0.08268713613548903,2020.4181667098917,-1.0
TOMATOES,-0.8571428571428572,0.54,6986.0,0.3493,4.245617094133666,0.08227308121654243,2005.2543448562205,-1.0
TOMATOES,-0.8571428571428572,0.56,6717.0,0.33585,4.1965080456851265,0.08003082475805637,1918.664514522796,-1.0
TOMATOES,-0.8571428571428572,0.58,6717.0,0.33585,4.1965080456851265,0.08003082475805637,1918.664514522796,-1.0
TOMATOES,-0.8571428571428572,0.6,6717.0,0.33585,4.1965080456851265,0.08003082475805637,1918.664514522796,-1.0
TOMATOES,-0.8571428571428572,0.62,6717.0,0.33585,4.1965080456851265,0.08003082475805637,1918.664514522796,-1.0
TOMATOES,-0.8571428571428572,0.64,6717.0,0.33585,4.1965080456851265,0.08003082475805637,1918.664514522796,-1.0
TOMATOES,-0.8571428571428572,0.66,6243.0,0.31215,4.090359076841543,0.07631359353444177,1782.433699152019,-1.0
TOMATOES,-0.8571428571428572,0.68,6063.0,0.30315,4.065928562763984,0.07455861442728377,1734.1208543339585,-1.0
TOMATOES,-0.8571428571428572,0.7,6063.0,0.30315,4.065928562763984,0.07455861442728377,1734.1208543339585,-1.0
TOMATOES,-0.8571428571428572,0.72,6063.0,0.30315,4.065928562763984,0.07455861442728377,1734.1208543339585,-1.0
TOMATOES,-0.8571428571428572,0.74,6016.0,0.3008,4.060615022382693,0.07407744845102213,1718.9586106822344,-1.0
TOMATOES,-0.8571428571428572,0.76,6016.0,0.3008,4.060615022382693,0.07407744845102213,1718.9586106822344,-1.0
TOMATOES,-0.8571428571428572,0.78,6016.0,0.3008,4.060615022382693,0.07407744845102213,1718.9586106822344,-1.0
TOMATOES,-0.8571428571428572,0.8,6016.0,0.3008,4.060615022382693,0.07407744845102213,1718.9586106822344,-1.0
TOMATOES,-0.8571428571428572,0.82,6016.0,0.3008,4.060615022382693,0.07407744845102213,1718.9586106822344,-1.0
TOMATOES,-0.8571428571428572,0.84,5674.0,0.2837,4.003778129467216,0.07085807225730364,1618.1371296094153,-1.0
TOMATOES,-0.8571428571428572,0.86,5674.0,0.2837,4.003778129467216,0.07085807225730364,1618.1371296094153,-1.0
TOMATOES,-0.8571428571428572,0.88,5674.0,0.2837,4.003778129467216,0.07085807225730364,1618.1371296094153,-1.0
TOMATOES,-0.8571428571428572,0.9,5405.0,0.27025,3.964516356064129,0.0681672052094388,1531.5824007028646,-1.0
TOMATOES,-0.8571428571428572,0.92,5225.0,0.26125,3.948287405635512,0.0661679288156961,1483.2336543981994,-1.0
TOMATOES,-0.8571428571428572,0.94,5178.0,0.2589,3.945059668750271,0.06562638381639871,1468.078534736578,-1.0
TOMATOES,-0.8571428571428572,0.96,5178.0,0.2589,3.945059668750271,0.06562638381639871,1468.078534736578,-1.0
TOMATOES,-0.8571428571428572,0.98,5178.0,0.2589,3.945059668750271,0.06562638381639871,1468.078534736578,-1.0
TOMATOES,-0.8571428571428572,1.0,5178.0,0.2589,3.945059668750271,0.06562638381639871,1468.078534736578,-1.0
TOMATOES,-0.7755102040816328,0.0,14423.0,0.72115,17.326435515636216,0.041621370959375875,4106.474145289141,-6.0
TOMATOES,-0.7755102040816328,0.02,14266.0,0.7133,14.045760147104891,0.050784008307804204,4051.083054861575,-10.0
TOMATOES,-0.7755102040816328,0.04,12769.0,0.63845,8.729576541705788,0.0731364227061631,3655.4504976385865,-7.0
TOMATOES,-0.7755102040816328,0.06,11969.0,0.59845,7.45858113836003,0.0802364402690651,3449.8989105987785,-4.0
TOMATOES,-0.7755102040816328,0.08,11423.0,0.57115,6.680940253998685,0.08548946380087064,3290.3033196654824,-5.0
TOMATOES,-0.7755102040816328,0.1,10785.0,0.53925,6.019587563737237,0.08958254935080781,3090.067021416849,-4.0
TOMATOES,-0.7755102040816328,0.12,10730.0,0.5365,6.0075612980642985,0.08930412414982201,3073.3774732601564,-4.0
TOMATOES,-0.7755102040816328,0.14,9712.0,0.4856,5.119760017813335,0.09484819567917974,2813.993927334729,-3.0
TOMATOES,-0.7755102040816328,0.16,9586.0,0.4793,5.098722537067496,0.09400393853862599,2775.600985448111,-3.0
TOMATOES,-0.7755102040816328,0.18,9586.0,0.4793,5.098722537067496,0.09400393853862599,2775.600985448111,-3.0
TOMATOES,-0.7755102040816328,0.2,9404.0,0.4702,5.067510430181669,0.09278717951906483,2723.240199778563,-3.0
TOMATOES,-0.7755102040816328,0.22,9404.0,0.4702,5.067510430181669,0.09278717951906483,2723.240199778563,-3.0
TOMATOES,-0.7755102040816328,0.24,9404.0,0.4702,5.067510430181669,0.09278717951906483,2723.240199778563,-3.0
TOMATOES,-0.7755102040816328,0.26,9053.0,0.45265,5.000915713896807,0.09051342312012027,2621.2236089768267,-3.0
TOMATOES,-0.7755102040816328,0.28,7602.0,0.3801,4.361129325071661,0.0871563238940992,2184.7105189296676,-1.0
TOMATOES,-0.7755102040816328,0.3,7602.0,0.3801,4.361129325071661,0.0871563238940992,2184.7105189296676,-1.0
TOMATOES,-0.7755102040816328,0.32,7602.0,0.3801,4.361129325071661,0.0871563238940992,2184.7105189296676,-1.0
TOMATOES,-0.7755102040816328,0.34,7602.0,0.3801,4.361129325071661,0.0871563238940992,2184.7105189296676,-1.0
TOMATOES,-0.7755102040816328,0.36,7555.0,0.37775,4.352106379386883,0.0867970511449715,2169.543217699592,-1.0
TOMATOES,-0.7755102040816328,0.38,7213.0,0.36065,4.284402709538402,0.08417742785874957,2068.7792059448725,-1.0
TOMATOES,-0.7755102040816328,0.4,7213.0,0.36065,4.284402709538402,0.08417742785874957,2068.7792059448725,-1.0
TOMATOES,-0.7755102040816328,0.42,7213.0,0.36065,4.284402709538402,0.08417742785874957,2068.7792059448725,-1.0
TOMATOES,-0.7755102040816328,0.44,7033.0,0.35165,4.252777595583856,0.08268713613548903,2020.4181667098917,-1.0
TOMATOES,-0.7755102040816328,0.46,7033.0,0.35165,4.252777595583856,0.08268713613548903,2020.4181667098917,-1.0
TOMATOES,-0.7755102040816328,0.48,7033.0,0.35165,4.252777595583856,0.08268713613548903,2020.4181667098917,-1.0
TOMATOES,-0.7755102040816328,0.5,7033.0,0.35165,4.252777595583856,0.08268713613548903,2020.4181667098917,-1.0
TOMATOES,-0.7755102040816328,0.52,7033.0,0.35165,4.252777595583856,0.08268713613548903,2020.4181667098917,-1.0
TOMATOES,-0.7755102040816328,0.54,7033.0,0.35165,4.252777595583856,0.08268713613548903,2020.4181667098917,-1.0
TOMATOES,-0.7755102040816328,0.56,6986.0,0.3493,4.245617094133666,0.08227308121654243,2005.2543448562205,-1.0
TOMATOES,-0.7755102040816328,0.58,6717.0,0.33585,4.1965080456851265,0.08003082475805637,1918.664514522796,-1.0
TOMATOES,-0.7755102040816328,0.6,6717.0,0.33585,4.1965080456851265,0.08003082475805637,1918.664514522796,-1.0
TOMATOES,-0.7755102040816328,0.62,6717.0,0.33585,4.1965080456851265,0.08003082475805637,1918.664514522796,-1.0
TOMATOES,-0.7755102040816328,0.64,6717.0,0.33585,4.1965080456851265,0.08003082475805637,1918.664514522796,-1.0
TOMATOES,-0.7755102040816328,0.66,6717.0,0.33585,4.1965080456851265,0.08003082475805637,1918.664514522796,-1.0
TOMATOES,-0.7755102040816328,0.68,6717.0,0.33585,4.1965080456851265,0.08003082475805637,1918.664514522796,-1.0
TOMATOES,-0.7755102040816328,0.7,6537.0,0.32685,4.172750181534955,0.07832963531973715,1870.3060021422057,-1.0
TOMATOES,-0.7755102040816328,0.72,6537.0,0.32685,4.172750181534955,0.07832963531973715,1870.3060021422057,-1.0
TOMATOES,-0.7755102040816328,0.74,6063.0,0.30315,4.065928562763984,0.07455861442728377,1734.1208543339585,-1.0
TOMATOES,-0.7755102040816328,0.76,6016.0,0.3008,4.060615022382693,0.07407744845102213,1718.9586106822344,-1.0
TOMATOES,-0.7755102040816328,0.78,6016.0,0.3008,4.060615022382693,0.07407744845102213,1718.9586106822344,-1.0
TOMATOES,-0.7755102040816328,0.8,6016.0,0.3008,4.060615022382693,0.07407744845102213,1718.9586106822344,-1.0
TOMATOES,-0.7755102040816328,0.82,6016.0,0.3008,4.060615022382693,0.07407744845102213,1718.9586106822344,-1.0
TOMATOES,-0.7755102040816328,0.84,6016.0,0.3008,4.060615022382693,0.07407744845102213,1718.9586106822344,-1.0
TOMATOES,-0.7755102040816328,0.86,6016.0,0.3008,4.060615022382693,0.07407744845102213,1718.9586106822344,-1.0
TOMATOES,-0.7755102040816328,0.88,5674.0,0.2837,4.003778129467216,0.07085807225730364,1618.1371296094153,-1.0
TOMATOES,-0.7755102040816328,0.9,5674.0,0.2837,4.003778129467216,0.07085807225730364,1618.1371296094153,-1.0
TOMATOES,-0.7755102040816328,0.92,5405.0,0.27025,3.964516356064129,0.0681672052094388,1531.5824007028646,-1.0
TOMATOES,-0.7755102040816328,0.94,5225.0,0.26125,3.948287405635512,0.0661679288156961,1483.2336543981994,-1.0
TOMATOES,-0.7755102040816328,0.96,5178.0,0.2589,3.945059668750271,0.06562638381639871,1468.078534736578,-1.0
TOMATOES,-0.7755102040816328,0.98,5178.0,0.2589,3.945059668750271,0.06562638381639871,1468.078534736578,-1.0
TOMATOES,-0.7755102040816328,1.0,5178.0,0.2589,3.945059668750271,0.06562638381639871,1468.078534736578,-1.0
TOMATOES,-0.6938775510204083,0.0,14423.0,0.72115,17.326435515636216,0.041621370959375875,4106.474145289141,-6.0
TOMATOES,-0.6938775510204083,0.02,13805.0,0.69025,11.112025240139621,0.06211738950219727,3955.106992233554,-11.0
TOMATOES,-0.6938775510204083,0.04,11969.0,0.59845,7.45858113836003,0.0802364402690651,3449.8989105987785,-4.0
TOMATOES,-0.6938775510204083,0.06,11423.0,0.57115,6.680940253998685,0.08548946380087064,3290.3033196654824,-5.0
TOMATOES,-0.6938775510204083,0.08,10790.0,0.5395,6.021101622626876,0.08960154367310409,3091.896383120313,-4.0
TOMATOES,-0.6938775510204083,0.1,9749.0,0.48745,5.126811143147366,0.09507859493742787,2825.0135603688746,-3.0
TOMATOES,-0.6938775510204083,0.12,9749.0,0.48745,5.126811143147366,0.09507859493742787,2825.0135603688746,-3.0
TOMATOES,-0.6938775510204083,0.14,9712.0,0.4856,5.119760017813335,0.09484819567917974,2813.993927334729,-3.0
TOMATOES,-0.6938775510204083,0.16,9712.0,0.4856,5.119760017813335,0.09484819567917974,2813.993927334729,-3.0
TOMATOES,-0.6938775510204083,0.18,9586.0,0.4793,5.098722537067496,0.09400393853862599,2775.600985448111,-3.0
TOMATOES,-0.6938775510204083,0.2,8051.0,0.40255,4.458382946484072,0.09029058401487365,2319.6761761943408,-1.0
TOMATOES,-0.6938775510204083,0.22,7871.0,0.39355,4.4199935969976245,0.08903859052359879,2271.3448769377933,-1.0
TOMATOES,-0.6938775510204083,0.24,7871.0,0.39355,4.4199935969976245,0.08903859052359879,2271.3448769377933,-1.0
TOMATOES,-0.6938775510204083,0.26,7871.0,0.39355,4.4199935969976245,0.08903859052359879,2271.3448769377933,-1.0
TOMATOES,-0.6938775510204083,0.28,7602.0,0.3801,4.361129325071661,0.0871563238940992,2184.7105189296676,-1.0
TOMATOES,-0.6938775510204083,0.3,7602.0,0.3801,4.361129325071661,0.0871563238940992,2184.7105189296676,-1.0
TOMATOES,-0.6938775510204083,0.32,7602.0,0.3801,4.361129325071661,0.0871563238940992,2184.7105189296676,-1.0
TOMATOES,-0.6938775510204083,0.34,7602.0,0.3801,4.361129325071661,0.0871563238940992,2184.7105189296676,-1.0
TOMATOES,-0.6938775510204083,0.36,7602.0,0.3801,4.361129325071661,0.0871563238940992,2184.7105189296676,-1.0
TOMATOES,-0.6938775510204083,0.38,7555.0,0.37775,4.352106379386883,0.0867970511449715,2169.543217699592,-1.0
TOMATOES,-0.6938775510204083,0.4,7555.0,0.37775,4.352106379386883,0.0867970511449715,2169.543217699592,-1.0
TOMATOES,-0.6938775510204083,0.42,7213.0,0.36065,4.284402709538402,0.08417742785874957,2068.7792059448725,-1.0
TOMATOES,-0.6938775510204083,0.44,7213.0,0.36065,4.284402709538402,0.08417742785874957,2068.7792059448725,-1.0
TOMATOES,-0.6938775510204083,0.46,7033.0,0.35165,4.252777595583856,0.08268713613548903,2020.4181667098917,-1.0
TOMATOES,-0.6938775510204083,0.48,7033.0,0.35165,4.252777595583856,0.08268713613548903,2020.4181667098917,-1.0
TOMATOES,-0.6938775510204083,0.5,7033.0,0.35165,4.252777595583856,0.08268713613548903,2020.4181667098917,-1.0
TOMATOES,-0.6938775510204083,0.52,7033.0,0.35165,4.252777595583856,0.08268713613548903,2020.4181667098917,-1.0
TOMATOES,-0.6938775510204083,0.54,7033.0,0.35165,4.252777595583856,0.08268713613548903,2020.4181667098917,-1.0
TOMATOES,-0.6938775510204083,0.56,7033.0,0.35165,4.252777595583856,0.08268713613548903,2020.4181667098917,-1.0
TOMATOES,-0.6938775510204083,0.58,6986.0,0.3493,4.245617094133666,0.08227308121654243,2005.2543448562205,-1.0
TOMATOES,-0.6938775510204083,0.6,6986.0,0.3493,4.245617094133666,0.08227308121654243,2005.2543448562205,-1.0
TOMATOES,-0.6938775510204083,0.62,6717.0,0.33585,4.1965080456851265,0.08003082475805637,1918.664514522796,-1.0
TOMATOES,-0.6938775510204083,0.64,6717.0,0.33585,4.1965080456851265,0.08003082475805637,1918.664514522796,-1.0
TOMATOES,-0.6938775510204083,0.66,6717.0,0.33585,4.1965080456851265,0.08003082475805637,1918.664514522796,-1.0
TOMATOES,-0.6938775510204083,0.68,6717.0,0.33585,4.1965080456851265,0.08003082475805637,1918.664514522796,-1.0
TOMATOES,-0.6938775510204083,0.7,6717.0,0.33585,4.1965080456851265,0.08003082475805637,1918.664514522796,-1.0
TOMATOES,-0.6938775510204083,0.72,6537.0,0.32685,4.172750181534955,0.07832963531973715,1870.3060021422057,-1.0
TOMATOES,-0.6938775510204083,0.74,6537.0,0.32685,4.172750181534955,0.07832963531973715,1870.3060021422057,-1.0
TOMATOES,-0.6938775510204083,0.76,6537.0,0.32685,4.172750181534955,0.07832963531973715,1870.3060021422057,-1.0
TOMATOES,-0.6938775510204083,0.78,6490.0,0.3245,4.167586201867935,0.07786281657582927,1855.1461267823056,-1.0
TOMATOES,-0.6938775510204083,0.8,6490.0,0.3245,4.167586201867935,0.07786281657582927,1855.1461267823056,-1.0
TOMATOES,-0.6938775510204083,0.82,6016.0,0.3008,4.060615022382693,0.07407744845102213,1718.9586106822344,-1.0
TOMATOES,-0.6938775510204083,0.84,6016.0,0.3008,4.060615022382693,0.07407744845102213,1718.9586106822344,-1.0
TOMATOES,-0.6938775510204083,0.86,6016.0,0.3008,4.060615022382693,0.07407744845102213,1718.9586106822344,-1.0
TOMATOES,-0.6938775510204083,0.88,6016.0,0.3008,4.060615022382693,0.07407744845102213,1718.9586106822344,-1.0
TOMATOES,-0.6938775510204083,0.9,6016.0,0.3008,4.060615022382693,0.07407744845102213,1718.9586106822344,-1.0
TOMATOES,-0.6938775510204083,0.92,5674.0,0.2837,4.003778129467216,0.07085807225730364,1618.1371296094153,-1.0
TOMATOES,-0.6938775510204083,0.94,5405.0,0.27025,3.964516356064129,0.0681672052094388,1531.5824007028646,-1.0
TOMATOES,-0.6938775510204083,0.96,5225.0,0.26125,3.948287405635512,0.0661679288156961,1483.2336543981994,-1.0
TOMATOES,-0.6938775510204083,0.98,5178.0,0.2589,3.945059668750271,0.06562638381639871,1468.078534736578,-1.0
TOMATOES,-0.6938775510204083,1.0,5178.0,0.2589,3.945059668750271,0.06562638381639871,1468.078534736578,-1.0
TOMATOES,-0.6122448979591837,0.0,14423.0,0.72115,17.326435515636216,0.041621370959375875,4106.474145289141,-6.0
TOMATOES,-0.6122448979591837,0.02,12658.0,0.6329,8.04690857348336,0.07865132233334535,3640.4524182990003,-6.0
TOMATOES,-0.6122448979591837,0.04,10790.0,0.5395,6.021101622626876,0.08960154367310409,3091.896383120313,-4.0
TOMATOES,-0.6122448979591837,0.06,9749.0,0.48745,5.126811143147366,0.09507859493742787,2825.0135603688746,-3.0
TOMATOES,-0.6122448979591837,0.08,9749.0,0.48745,5.126811143147366,0.09507859493742787,2825.0135603688746,-3.0
TOMATOES,-0.6122448979591837,0.1,9749.0,0.48745,5.126811143147366,0.09507859493742787,2825.0135603688746,-3.0
TOMATOES,-0.6122448979591837,0.12,8098.0,0.4049,4.469181243807416,0.09059825008462954,2334.846254324271,-1.0
TOMATOES,-0.6122448979591837,0.14,8098.0,0.4049,4.469181243807416,0.09059825008462954,2334.846254324271,-1.0
TOMATOES,-0.6122448979591837,0.16,8098.0,0.4049,4.469181243807416,0.09059825008462954,2334.846254324271,-1.0
TOMATOES,-0.6122448979591837,0.18,8051.0,0.40255,4.458382946484072,0.09029058401487365,2319.6761761943408,-1.0
TOMATOES,-0.6122448979591837,0.2,8051.0,0.40255,4.458382946484072,0.09029058401487365,2319.6761761943408,-1.0
TOMATOES,-0.6122448979591837,0.22,8051.0,0.40255,4.458382946484072,0.09029058401487365,2319.6761761943408,-1.0
TOMATOES,-0.6122448979591837,0.24,7871.0,0.39355,4.4199935969976245,0.08903859052359879,2271.3448769377933,-1.0
TOMATOES,-0.6122448979591837,0.26,7871.0,0.39355,4.4199935969976245,0.08903859052359879,2271.3448769377933,-1.0
TOMATOES,-0.6122448979591837,0.28,7871.0,0.39355,4.4199935969976245,0.08903859052359879,2271.3448769377933,-1.0
TOMATOES,-0.6122448979591837,0.3,7602.0,0.3801,4.361129325071661,0.0871563238940992,2184.7105189296676,-1.0
TOMATOES,-0.6122448979591837,0.32,7602.0,0.3801,4.361129325071661,0.0871563238940992,2184.7105189296676,-1.0
TOMATOES,-0.6122448979591837,0.34,7602.0,0.3801,4.361129325071661,0.0871563238940992,2184.7105189296676,-1.0
TOMATOES,-0.6122448979591837,0.36,7602.0,0.3801,4.361129325071661,0.0871563238940992,2184.7105189296676,-1.0
TOMATOES,-0.6122448979591837,0.38,7555.0,0.37775,4.352106379386883,0.0867970511449715,2169.543217699592,-1.0
TOMATOES,-0.6122448979591837,0.4,7555.0,0.37775,4.352106379386883,0.0867970511449715,2169.543217699592,-1.0
TOMATOES,-0.6122448979591837,0.42,7555.0,0.37775,4.352106379386883,0.0867970511449715,2169.543217699592,-1.0
TOMATOES,-0.6122448979591837,0.44,7555.0,0.37775,4.352106379386883,0.0867970511449715,2169.543217699592,-1.0
TOMATOES,-0.6122448979591837,0.46,7213.0,0.36065,4.284402709538402,0.08417742785874957,2068.7792059448725,-1.0
TOMATOES,-0.6122448979591837,0.48,7033.0,0.35165,4.252777595583856,0.08268713613548903,2020.4181667098917,-1.0
TOMATOES,-0.6122448979591837,0.5,7033.0,0.35165,4.252777595583856,0.08268713613548903,2020.4181667098917,-1.0
TOMATOES,-0.6122448979591837,0.52,7033.0,0.35165,4.252777595583856,0.08268713613548903,2020.4181667098917,-1.0
TOMATOES,-0.6122448979591837,0.54,7033.0,0.35165,4.252777595583856,0.08268713613548903,2020.4181667098917,-1.0
TOMATOES,-0.6122448979591837,0.56,7033.0,0.35165,4.252777595583856,0.08268713613548903,2020.4181667098917,-1.0
TOMATOES,-0.6122448979591837,0.58,6986.0,0.3493,4.245617094133666,0.08227308121654243,2005.2543448562205,-1.0
TOMATOES,-0.6122448979591837,0.6,6986.0,0.3493,4.245617094133666,0.08227308121654243,2005.2543448562205,-1.0
TOMATOES,-0.6122448979591837,0.62,6986.0,0.3493,4.245617094133666,0.08227308121654243,2005.2543448562205,-1.0
TOMATOES,-0.6122448979591837,0.64,6717.0,0.33585,4.1965080456851265,0.08003082475805637,1918.664514522796,-1.0
TOMATOES,-0.6122448979591837,0.66,6717.0,0.33585,4.1965080456851265,0.08003082475805637,1918.664514522796,-1.0
TOMATOES,-0.6122448979591837,0.68,6717.0,0.33585,4.1965080456851265,0.08003082475805637,1918.664514522796,-1.0
TOMATOES,-0.6122448979591837,0.7,6717.0,0.33585,4.1965080456851265,0.08003082475805637,1918.664514522796,-1.0
TOMATOES,-0.6122448979591837,0.72,6717.0,0.33585,4.1965080456851265,0.08003082475805637,1918.664514522796,-1.0
TOMATOES,-0.6122448979591837,0.74,6537.0,0.32685,4.172750181534955,0.07832963531973715,1870.3060021422057,-1.0
TOMATOES,-0.6122448979591837,0.76,6537.0,0.32685,4.172750181534955,0.07832963531973715,1870.3060021422057,-1.0
TOMATOES,-0.6122448979591837,0.78,6490.0,0.3245,4.167586201867935,0.07786281657582927,1855.1461267823056,-1.0
TOMATOES,-0.6122448979591837,0.8,6490.0,0.3245,4.167586201867935,0.07786281657582927,1855.1461267823056,-1.0
TOMATOES,-0.6122448979591837,0.82,6490.0,0.3245,4.167586201867935,0.07786281657582927,1855.1461267823056,-1.0
TOMATOES,-0.6122448979591837,0.84,6490.0,0.3245,4.167586201867935,0.07786281657582927,1855.1461267823056,-1.0
TOMATOES,-0.6122448979591837,0.86,6490.0,0.3245,4.167586201867935,0.07786281657582927,1855.1461267823056,-1.0
TOMATOES,-0.6122448979591837,0.88,6490.0,0.3245,4.167586201867935,0.07786281657582927,1855.1461267823056,-1.0
TOMATOES,-0.6122448979591837,0.9,6016.0,0.3008,4.060615022382693,0.07407744845102213,1718.9586106822344,-1.0
TOMATOES,-0.6122448979591837,0.92,6016.0,0.3008,4.060615022382693,0.07407744845102213,1718.9586106822344,-1.0
TOMATOES,-0.6122448979591837,0.94,6016.0,0.3008,4.060615022382693,0.07407744845102213,1718.9586106822344,-1.0
TOMATOES,-0.6122448979591837,0.96,5674.0,0.2837,4.003778129467216,0.07085807225730364,1618.1371296094153,-1.0
TOMATOES,-0.6122448979591837,0.98,5178.0,0.2589,3.945059668750271,0.06562638381639871,1468.078534736578,-1.0
TOMATOES,-0.6122448979591837,1.0,5178.0,0.2589,3.945059668750271,0.06562638381639871,1468.078534736578,-1.0
TOMATOES,-0.5306122448979593,0.0,14423.0,0.72115,17.326435515636216,0.041621370959375875,4106.474145289141,-6.0
TOMATOES,-0.5306122448979593,0.02,9749.0,0.48745,5.126811143147366,0.09507859493742787,2825.0135603688746,-3.0
TOMATOES,-0.5306122448979593,0.04,8098.0,0.4049,4.469181243807416,0.09059825008462954,2334.846254324271,-1.0
TOMATOES,-0.5306122448979593,0.06,8098.0,0.4049,4.469181243807416,0.09059825008462954,2334.846254324271,-1.0
TOMATOES,-0.5306122448979593,0.08,8098.0,0.4049,4.469181243807416,0.09059825008462954,2334.846254324271,-1.0
TOMATOES,-0.5306122448979593,0.1,8098.0,0.4049,4.469181243807416,0.09059825008462954,2334.846254324271,-1.0
TOMATOES,-0.5306122448979593,0.12,8098.0,0.4049,4.469181243807416,0.09059825008462954,2334.846254324271,-1.0
TOMATOES,-0.5306122448979593,0.14,8098.0,0.4049,4.469181243807416,0.09059825008462954,2334.846254324271,-1.0
TOMATOES,-0.5306122448979593,0.16,8098.0,0.4049,4.469181243807416,0.09059825008462954,2334.846254324271,-1.0
TOMATOES,-0.5306122448979593,0.18,8098.0,0.4049,4.469181243807416,0.09059825008462954,2334.846254324271,-1.0
TOMATOES,-0.5306122448979593,0.2,8051.0,0.40255,4.458382946484072,0.09029058401487365,2319.6761761943408,-1.0
TOMATOES,-0.5306122448979593,0.22,8051.0,0.40255,4.458382946484072,0.09029058401487365,2319.6761761943408,-1.0
TOMATOES,-0.5306122448979593,0.24,8051.0,0.40255,4.458382946484072,0.09029058401487365,2319.6761761943408,-1.0
TOMATOES,-0.5306122448979593,0.26,7871.0,0.39355,4.4199935969976245,0.08903859052359879,2271.3448769377933,-1.0
TOMATOES,-0.5306122448979593,0.28,7871.0,0.39355,4.4199935969976245,0.08903859052359879,2271.3448769377933,-1.0
TOMATOES,-0.5306122448979593,0.3,7871.0,0.39355,4.4199935969976245,0.08903859052359879,2271.3448769377933,-1.0
TOMATOES,-0.5306122448979593,0.32,7871.0,0.39355,4.4199935969976245,0.08903859052359879,2271.3448769377933,-1.0
TOMATOES,-0.5306122448979593,0.34,7602.0,0.3801,4.361129325071661,0.0871563238940992,2184.7105189296676,-1.0
TOMATOES,-0.5306122448979593,0.36,7602.0,0.3801,4.361129325071661,0.0871563238940992,2184.7105189296676,-1.0
TOMATOES,-0.5306122448979593,0.38,7602.0,0.3801,4.361129325071661,0.0871563238940992,2184.7105189296676,-1.0
TOMATOES,-0.5306122448979593,0.4,7555.0,0.37775,4.352106379386883,0.0867970511449715,2169.543217699592,-1.0
TOMATOES,-0.5306122448979593,0.42,7555.0,0.37775,4.352106379386883,0.0867970511449715,2169.543217699592,-1.0
TOMATOES,-0.5306122448979593,0.44,7555.0,0.37775,4.352106379386883,0.0867970511449715,2169.543217699592,-1.0
TOMATOES,-0.5306122448979593,0.46,7555.0,0.37775,4.352106379386883,0.0867970511449715,2169.543217699592,-1.0
TOMATOES,-0.5306122448979593,0.48,7555.0,0.37775,4.352106379386883,0.0867970511449715,2169.543217699592,-1.0
TOMATOES,-0.5306122448979593,0.5,7033.0,0.35165,4.252777595583856,0.08268713613548903,2020.4181667098917,-1.0
TOMATOES,-0.5306122448979593,0.52,7033.0,0.35165,4.252777595583856,0.08268713613548903,2020.4181667098917,-1.0
TOMATOES,-0.5306122448979593,0.54,7033.0,0.35165,4.252777595583856,0.08268713613548903,2020.4181667098917,-1.0
TOMATOES,-0.5306122448979593,0.56,7033.0,0.35165,4.252777595583856,0.08268713613548903,2020.4181667098917,-1.0
TOMATOES,-0.5306122448979593,0.58,7033.0,0.35165,4.252777595583856,0.08268713613548903,2020.4181667098917,-1.0
TOMATOES,-0.5306122448979593,0.6,6986.0,0.3493,4.245617094133666,0.08227308121654243,2005.2543448562205,-1.0
TOMATOES,-0.5306122448979593,0.62,6986.0,0.3493,4.245617094133666,0.08227308121654243,2005.2543448562205,-1.0
TOMATOES,-0.5306122448979593,0.64,6986.0,0.3493,4.245617094133666,0.08227308121654243,2005.2543448562205,-1.0
TOMATOES,-0.5306122448979593,0.66,6717.0,0.33585,4.1965080456851265,0.08003082475805637,1918.664514522796,-1.0
TOMATOES,-0.5306122448979593,0.68,6717.0,0.33585,4.1965080456851265,0.08003082475805637,1918.664514522796,-1.0
